ID;Typ;Datum;Betrag;Hauptkategorie;Unterkategorie;Beschreibung;Haendler;Zahlungsart;Quelle
excel-Okt_22-J24;Ausgabe;2022-10-15;20,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C26;Ausgabe;2022-10-17;15,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J26;Ausgabe;2022-10-17;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-K26;Ausgabe;2022-10-17;8,94;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N26;Ausgabe;2022-10-17;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C27;Ausgabe;2022-10-18;7,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H27;Ausgabe;2022-10-18;8,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C28;Ausgabe;2022-10-19;27,14;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H28;Ausgabe;2022-10-19;8,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J28;Ausgabe;2022-10-19;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N28;Ausgabe;2022-10-19;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C29;Ausgabe;2022-10-20;12,8;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H29;Ausgabe;2022-10-20;20,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-M29;Ausgabe;2022-10-20;5,3;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C30;Ausgabe;2022-10-21;24,6;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C31;Ausgabe;2022-10-22;19,7;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-E31;Ausgabe;2022-10-22;273,64;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H31;Ausgabe;2022-10-22;23,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J31;Ausgabe;2022-10-22;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N31;Ausgabe;2022-10-22;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C33;Ausgabe;2022-10-24;5,9;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C34;Ausgabe;2022-10-25;24,82;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J34;Ausgabe;2022-10-25;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N34;Ausgabe;2022-10-25;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C35;Ausgabe;2022-10-26;20,62;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-G35;Ausgabe;2022-10-26;56,81;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H35;Ausgabe;2022-10-26;30,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C36;Ausgabe;2022-10-27;8,3;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-M36;Ausgabe;2022-10-27;5,3;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C37;Ausgabe;2022-10-28;18,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J37;Ausgabe;2022-10-28;20,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-M37;Ausgabe;2022-10-28;8,54;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N37;Ausgabe;2022-10-28;2,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C38;Ausgabe;2022-10-29;27,14;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-H38;Ausgabe;2022-10-29;36,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-C40;Ausgabe;2022-10-31;32,18;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-J40;Ausgabe;2022-10-31;10,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Okt_22-N40;Ausgabe;2022-10-31;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-Einkommen;Einnahme;2022-11-01;4493,55;Einnahmen;Einkommen / Gehalt;Einkommen netto · Excel-Historie;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-G5;Ausgabe;2022-11-01;666,95;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-G6;Ausgabe;2022-11-01;2,9;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-G7;Ausgabe;2022-11-01;2,49;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-G8;Ausgabe;2022-11-01;250,0;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H5;Ausgabe;2022-11-01;9,99;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H6;Ausgabe;2022-11-01;6,5;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H7;Ausgabe;2022-11-01;39,99;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H8;Ausgabe;2022-11-01;20,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H9;Ausgabe;2022-11-01;2,99;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-I5;Ausgabe;2022-11-01;585,0;Wohnen;Miete / Strom (historisch);Excel-Historie · Miete+Strom · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-I6;Ausgabe;2022-11-01;59,0;Wohnen;Miete / Strom (historisch);Excel-Historie · Miete+Strom · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J13;Ausgabe;2022-11-01;51,4;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-K5;Ausgabe;2022-11-01;39,0;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-L5;Ausgabe;2022-11-01;11,41;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-L6;Ausgabe;2022-11-01;26,99;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon · fixer/monatlicher Eintrag;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C14;Ausgabe;2022-11-02;25,42;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C15;Ausgabe;2022-11-03;10,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H15;Ausgabe;2022-11-03;13,1;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-M15;Ausgabe;2022-11-03;18,0;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J16;Ausgabe;2022-11-04;91,33;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J17;Ausgabe;2022-11-05;39,2;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J18;Ausgabe;2022-11-06;55,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-M18;Ausgabe;2022-11-06;18,0;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C19;Ausgabe;2022-11-07;10,25;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H19;Ausgabe;2022-11-07;4,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C20;Ausgabe;2022-11-08;21,33;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J20;Ausgabe;2022-11-08;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-K20;Ausgabe;2022-11-08;55,73;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N20;Ausgabe;2022-11-08;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C21;Ausgabe;2022-11-09;9,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H21;Ausgabe;2022-11-09;20,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C22;Ausgabe;2022-11-10;7,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-M22;Ausgabe;2022-11-10;5,3;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C23;Ausgabe;2022-11-11;38,65;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H23;Ausgabe;2022-11-11;55,08;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J23;Ausgabe;2022-11-11;10,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N23;Ausgabe;2022-11-11;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C24;Ausgabe;2022-11-12;45,86;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J24;Ausgabe;2022-11-12;35,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N24;Ausgabe;2022-11-12;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C26;Ausgabe;2022-11-14;8,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-E26;Ausgabe;2022-11-14;479,95;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H26;Ausgabe;2022-11-14;10,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J26;Ausgabe;2022-11-14;9,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C27;Ausgabe;2022-11-15;9,8;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J27;Ausgabe;2022-11-15;27,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C28;Ausgabe;2022-11-16;10,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C29;Ausgabe;2022-11-17;20,1;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J29;Ausgabe;2022-11-17;12,3;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N29;Ausgabe;2022-11-17;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C30;Ausgabe;2022-11-18;21,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C31;Ausgabe;2022-11-19;51,57;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-D31;Ausgabe;2022-11-19;1819,0;Einrichtung;Einrichtung / Baumarkt / Elektronik (historisch);Excel-Historie · Einrichtungs- gegenstände + Elektronik;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J31;Ausgabe;2022-11-19;10,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N31;Ausgabe;2022-11-19;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J32;Ausgabe;2022-11-20;10,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C33;Ausgabe;2022-11-21;1,87;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H33;Ausgabe;2022-11-21;14,5;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J33;Ausgabe;2022-11-21;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N33;Ausgabe;2022-11-21;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C34;Ausgabe;2022-11-22;12,2;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H34;Ausgabe;2022-11-22;3,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C35;Ausgabe;2022-11-23;28,57;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-H35;Ausgabe;2022-11-23;0,85;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-C36;Ausgabe;2022-11-24;9,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-D36;Ausgabe;2022-11-24;30,59;Einrichtung;Einrichtung / Baumarkt / Elektronik (historisch);Excel-Historie · Einrichtungs- gegenstände + Elektronik;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-J36;Ausgabe;2022-11-24;10,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-M36;Ausgabe;2022-11-24;5,3;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Nov_22-N36;Ausgabe;2022-11-24;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
